


168,,The Three Kingdoms Love Story ~ The Art of Otome!,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,16th Jun 11,26th Apr 19
169,,Chaos;Head Dual,,5pb,Genterprise,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,21st Aug 14,15th Jan 18
170,,Killer and Strawberry,,Broccoli,Broccoli,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,23rd Aug 18,26th Sep 18
171,,London Detective Mysteria    Read the review,,Xseed Games,Karin Entertainment,7.0,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,18th Dec 18,27th Dec 18
172,,AKB1/48: Idol to Guam de Koishitara...,,Bandai Namco Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,06th Oct 11,10th May 19
173,,Hakuoki: Reimeiroku DS,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Apr 12,08th May 19
174,,Root Double: Before Crime * After Days,,Yeti,Yeti,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,14th Jun 12,10th May 19
175,,Gakuen Hetalia,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,08th Mar 12,08th May 19
176,,Chaos;Child: Love Chu Chu!!,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,30th Mar 17,15th Jan 18
177,,Doukoku Soshite... Doukoku Soshite...,,El Dia,El Dia,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Apr 18,20th May 18
178,,Tokimeki Restaurant: Project Tristars,,KOEI,Ruby Party,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,22nd Feb 18,07th Mar 18
179,,Akatsuki no Goei Trinity,,5pb,Syangrila,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,20th Sep 12,26th Apr 19
180,,Onigokko! Portable,,Alchemist,Alcot,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,27th Jun 13,26th Apr 19
181,,Hyakki Yagyou Kaidan Romance,,Quinrose,QuinRose,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,25th Oct 12,26th Apr 19
182,,"Tengai ni Mau, Iki na Hana",,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Apr 18,20th May 18
183,,The Fruit of Grisaia,,Prototype,Front Wing,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,21st Feb 13,26th Apr 19
184,,To Heart 2: Another Days,,Aqua Plus,Aqua Plus,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,30th Jul 09,26th Apr 19
185,,Chou no Doku: Hana no Kusari - Taishou Tsuyakoi Ibun,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,16th Jan 14,26th Apr 19
186,,Disorder 6,,5pb,MAGES. Inc.,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,22nd Aug 13,26th Apr 19
187,,Koezaru wa Akai Hana: Taiga wa Mirai o Tsugumu,,Dramatic Create,Operetta Due,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,20th Mar 14,26th Apr 19
188,,Memories Off 6: Next Relation,,5pb,5pb. Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,14th Oct 10,19th Dec 18
189,,Chaos;Child: Love Chu Chu!!,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,30th Mar 17,15th Jan 18
190,,Makai Ouji: Devils and Realist - Dairiou no Hihou,,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Sep 13,07th May 19
191,,Doukoku Soshite... Doukoku Soshite...,,El Dia,El Dia,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Apr 18,20th May 18
192,,VA-11 HALL-A,,Wolfgame,Sukeban Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,14th Nov 17,09th Jan 18
193,,Desert Kingdom Portable,,Idea Factory,Design Factory,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,21st Feb 13,26th Apr 19
194,,"Iza, Shutshjin! Koisen Dai-ni-maku",,Asgard,"GignoSystem Japan, Inc.",N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,27th Feb 14,26th Apr 19
195,,Steins;Gate Elite,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,20th Sep 18,06th Nov 18
196,,Clannad,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,14th Aug 14,22nd Mar 19
197,,Yoshiwara Higanbana Kuon no Chigiri,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,12th Oct 17,09th Jan 18
198,,Vitamin X: Destination,,D3Publisher,HuneX,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,22nd Feb 18,08th Mar 18
199,,Grisaia Phantom Trigger 03 & 04,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,02nd Aug 18,25th Aug 18
200,,Maitetsu: Pure Station,,Yeti,Lose,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Jul 18,29th Aug 18
201,,Eiyuu * Senki,,5pb,Tenco,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,29th May 14,27th Apr 19
202,,Phantom: Phantom of Inferno,,Digiturbo,Nitro+,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,25th Oct 12,27th Apr 19
203,,Memories Off: Innocent File,,MAGES,5pb. Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,29th Mar 18,07th Apr 18
204,,School Wars,,Quinrose,QuinRose,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,29th Nov 12,27th Apr 19
205,,Flowers: Le volume sur hiver,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,16th Mar 18,30th Mar 18
206,,Kuroyukihime: Snow Black,,Quinrose,QuinRose,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,24th Apr 14,27th Apr 19
207,,Moujuutsukai to Oujisama: Flower & Snow,,Idea Factory,Otomate,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,11th Jun 15,15th May 19
208,,Nil Admirari no Tenbin: Irodori Nadeshiko,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,20th Sep 18,01st Oct 18
209,,Sengoku Hime 7: Sen'un Tsuranuku Guren no Ishi,,System Soft Alpha,Gesen 18,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,11th Oct 18,07th Nov 18
210,,Kimi no Hitomi ni Hit Me,,Entergram,Giga,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,22nd Feb 18,08th Mar 18
211,,Amaekata wa Kanojo Nari ni.,,Entergram,Giga,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Oct 17,13th Jan 18
212,,Lucky Dog 1,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,08th Mar 18,25th Mar 18
213,,Shiro to Kuro no Alice: Twilight Line,,Idea Factory,"Kogado Studio, Inc.",N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,15th Nov 18,22nd Nov 18
214,,Cafe Cuillere,,Takuyo,Takuyo,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,01st Jan 18,24th Jun 18
215,,Hyaku Monogatari: Kaidan Romance,,Quinrose,QuinRose,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,26th Sep 13,01st May 19
216,,Koshotengai no Hashihime Noma,,Dramatic Create,ADELTA,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,27th Sep 18,09th Oct 18
217,,Saiaku Naru Saiyaku Ningen ni Sasagu,,Kemco,Kemco,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,23rd Aug 18,26th Sep 18
218,,Amatsutsumi,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,17th May 18,04th Jun 18
219,,Dance with Devils: My Carol,,Rejet,Rejet,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,22nd Mar 18,06th Apr 18
220,,Memories Off: Innocent File,,MAGES,5pb. Games,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,29th Mar 18,07th Apr 18
221,,World End Syndrome,,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,02nd May 19,03rd Apr 19
222,,Sweet Pool,,Dramatic Create,Dramatic Create,N/A,N/A,N/A,N/A,0.01m,N/A,0.01m,N/A,31st May 18,24th Jun 18
223,,Island Days,,Stack,0verflow,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,03rd Jul 14,01st May 19
224,,Daitoshokan no Hitsujikai: Library Party,,Aria,August,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,26th Jul 18,30th Aug 18
225,,Cendrillon palikA,,Idea Factory,Otomate,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,25th Oct 18,07th Nov 18
226,,Sanzen Sekai Yuugi: Re Multi Universe Myself,,Dramatic Create,girls dynamics,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,27th Sep 18,09th Oct 18
227,,Clannad,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,14th Jun 18,22nd Mar 19
228,,Hakuoki: Shinkai - Fuukaden,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,06th Sep 18,26th Sep 18
229,,Floral Flowlove,,Entergram,Entergram,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,23rd Aug 18,26th Sep 18
230,,Natsuiro Kokoro Log,,Dramatic Create,Dramatic Create,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,26th Apr 18,03rd Apr 18
231,,"Nora, Princess, and Stray Cat",,Harukaze,Harukaze,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,25th Oct 18,07th Nov 18
232,,D.S.: Dal Segno,,Entergram,Entergram,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,22nd Mar 18,07th Apr 18
233,,Hello Lady! Superior Dynamis,,Dramatic Create,Dramatic Create,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,25th Jan 18,02nd Mar 18
234,,Aokana: Four Rhythm Across the Blue,,Sprite,Sprite,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,21st Aug 20,07th Apr 18
235,,Boku to Nurse no Kenshuu Nisshi,,Entergram,Entergram,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,23rd Aug 18,26th Sep 18
236,,Kanojo Step,,Piacci,Piacci,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,21st Mar 18,04th Apr 18
237,,Seven Days: Anata to Sugosu Nanokakan,,Prototype,Prototype,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,05th Jul 18,20th Jul 18
238,,Liberation Maiden SIN,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,31st Jul 14,13th Apr 18
239,,"Nora, Princess, and Stray Cat",,Harukaze,Harukaze,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,25th Oct 18,07th Nov 18
240,,Memories Off: Innocent File,,5pb,5pb. Games,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,25th Oct 18,07th Nov 18
241,,Enkan no Memoria: Kakera Tomoshi,,Dramatic Create,A'sRing,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,29th Mar 18,07th Apr 18
242,,Disorder 6,,5pb,5pb. Games,N/A,N/A,N/A,N/A,0.00m,N/A,0.00m,N/A,22nd Aug 13,02nd May 19
243,,Zero Escape: Virtue's Last Reward    Read the review,,Aksys Games,ChunSoft,9.0,N/A,N/A,N/A,0.00m,0.00m,N/A,0.00m,23rd Oct 12,25th Apr 19
244,,Chaos;Child,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 14,24th Mar 19
245,,Cinders,,MoaCube,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12,20th Aug 20
246,,Cinders,,MoaCube,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12,20th Aug 20
247,,Ever17: The Out of Infinity,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 11,19th Dec 18
248,,Fate/hollow ataraxia,,Type-Moon,Type-Moon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 05,15th Nov 18
249,,Hatoful Boyfriend,,Devolver Digital,Mediatonic Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 14,08th Aug 18
250,,Hatoful Boyfriend,,Devolver Digital,Mediatonic Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 14,08th Aug 18
251,,L no Kisetsu 2: Invisible Memories,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 08,19th Dec 18
252,,L no Kisetsu: Double Pocket,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 09,19th Dec 18
253,,Liberation Maiden SIN,,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 13,12th Apr 18
254,,Lucian Bee's: Justice Yellow / Evil Violet,,5pb,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 10,19th Dec 18
255,,Muv-Luv,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11,19th Dec 18
256,,Muv-Luv Alternative,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11,19th Dec 18
257,,Sakura Spirit,,Sekai Project,Sekai Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14,09th Aug 18
258,,Sakura Spirit,,Sekai Project,Sekai Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14,09th Aug 18
259,,Sakura Spirit,,Sekai Project,Sekai Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14,09th Aug 18
260,,Shan Gui,,Ju Cai,Magenta Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14,09th Aug 18
261,,Shan Gui,,Ju Cai,Magenta Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14,09th Aug 18
262,,Shan Gui,,Ju Cai,Magenta Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14,09th Aug 18
263,,じんるいのみなさまへ,,Unknown,Nippon Ichi Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 19
264,,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,,Arc System Works,Neilo Inc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 19,04th Jul 19
265,,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,,Arc System Works,Neilo Inc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 19,04th Jul 19
266,,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,,Arc System Works,Neilo Inc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 19,04th Jul 19
267,,Anonymous;Code,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,26th Jun 19
268,,Anonymous;Code,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,26th Jun 19
269,,Anonymous;Code,,5pb,5pb. Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,26th Jun 19
270,,Aokana: Four Rhythm Across the Blue,,Sprite,Sprite,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20,11th May 20
271,,Aokana: Four Rhythm Across the Blue,,Sprite,Sprite,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 19,11th May 20
272,,Aokana: Four Rhythm Across the Blue,,Sprite,Sprite,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20,11th May 20
273,,Aokana: Four Rhythm Across the Blue,,Sprite,Sprite,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 16,11th May 20
274,,Arcade Spirits,,PQube,Fiction Factory Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 19,16th Aug 19
275,,Arcade Spirits,,PQube,Fiction Factory Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,16th Aug 19
276,,Arcade Spirits,,PQube,Fiction Factory Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 19,16th Aug 19
277,,Arcade Spirits,,PQube,Fiction Factory Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,16th Aug 19
278,,Arcade Spirits,,PQube,Fiction Factory Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,16th Aug 19
279,,Boku to Nurse no Kenshuu Nisshi,,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18,26th Sep 18
280,,Boku to Nurse no Kenshuu Nisshi,,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18,26th Sep 18
281,,"Bury Me, My Love",,Plug In Digital,The Pixel Hunt,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 19,12th Dec 18
282,,Bustafellows,,Unknown,Nippon Cultural Broadcasting eXtend,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 22
283,,Bustafellows,,Unknown,Nippon Cultural Broadcasting eXtend,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 22
284,,Chaos;Child,,Spike Chunsoft,MAGES. Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 19,24th Mar 19
285,,Chaos;Head Noah/Chaos;Child Double Pack,,Unknown,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 23
286,,Chuusotsu! 1st Graduation: Time After Time    Read the review,,Unknown,Studio Beast,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 18
287,,Ciconia When They Cry,,MangaGamer,07th Expansion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 19,06th May 19
288,,Cinders,,Crunching Koalas,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20,20th Aug 20
289,,Cinders,,Crunching Koalas,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 20,20th Aug 20
290,,Clannad,,Prototype,Prototype,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 19,04th Jul 19
291,,Clock Zero: Shuuen no Ichibyou Devote,,Idea Factory,Otomate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19,08th Apr 19
292,,Code Realize Wintertide Miracles,,Aksys Games,Aksys Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 19,11th Nov 18
293,,Collar x Malice,,Aksys Games,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 20,04th May 20
294,,Collar x Malice: Unlimited,,Aksys Games,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 20,13th May 20
295,,CUPID - A free to play Visual Novel,,Afterthought Studios,Fervent Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 16,03rd Apr 19
296,,Cupid Parasite,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 20,11th May 20
297,,D.S.: Dal Segno,,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 18,07th Apr 18
298,,Danganronpa Decadence,,Spike Chunsoft,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 21,15th Jun 21
299,,Danganronpa Trilogy,,Unknown,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 23
300,,Dear Magi: Magical Boy's Department,,CaeruX,CaeruX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 19,09th Jun 19
301,,Diabolik Lovers: Chaos Lineage,,Idea Factory,Rejet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19,22nd Mar 19
302,,Divine Slice of Life,,Dharker Studio,NickySwan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 15,03rd Apr 19
303,,Doki Doki Literature Club,,Team Salvato,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 17,12th Jan 18
304,,Doki Doki Literature Club Plus!,,Unknown,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 21
305,,Doki Doki Literature Club Plus!,,Unknown,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 21
306,,Doki Doki Literature Club Plus!,,Unknown,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 21
307,,Doki Doki Literature Club Plus!,,Unknown,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 21
308,,Doki Doki Literature Club Plus!,,Serenity Forge,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 21,13th Jun 21
309,,Doki Doki Literature Club Plus!,,Serenity Forge,Team Salvato,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 21,12th Nov 22
310,,Dull Grey,,Unknown,Provodnik Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 21
311,,Dull Grey    Read the review,,Unknown,Provodnik Games,2.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 21
312,,Dull Grey,,Unknown,Provodnik Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 21
313,,Dull Grey,,Unknown,Provodnik Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 21
314,,Eden*,,MangaGamer,minori,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 15,15th Feb 18
315,,Eve: Rebirth Terror,,El Dia,El Dia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 19,23rd Mar 19
316,,Eve: Rebirth Terror,,El Dia,El Dia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 19,23rd Mar 19
317,,fault - milestone one,,Unknown,ALICE IN DISSONANCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 19
318,,fault - milestone one,,Sekai Project,ALICE IN DISSONANCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 19,04th Apr 19
319,,fault - SILENCE THE PEDANT,,Unknown,ALICE IN DISSONANCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 19
320,,fault - StP - LIGHTKRAVTE,,Phoenixx Inc.,ALICE IN DISSONANCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th May 22,21st Sep 22
321,,Floral Flowlove,,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18,26th Sep 18
322,,Floral Flowlove,,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18,26th Sep 18
323,,Flowers: Les Quatre Saisons,,Prototype,Innocent Grey,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 19,21st Mar 19
324,,Full Kiss,,Entergram,Giga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19,23rd Mar 19
325,,Full Kiss,,Entergram,Giga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19,23rd Mar 19
326,,Gnosia,,Playism,Petit Depotto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 21,07th Mar 21
327,,Gnosia,,Unknown,Petit Depotto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th May 19
328,,Grisaia Phantom Trigger 01 & 02,,Prototype,Prototype,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 17,25th Aug 18
329,,Hakuoki Shinkai: Ginsei no Sho,,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 20,09th May 20
330,,Hakuoki: Edo Blossoms,,Idea Factory,Otomate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 18,08th Jan 18
331,,"Hanayaka Kana, Ware ga Ichizoku: Gentou Nostalgie",,Idea Factory,Ichi Column,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 19,08th Apr 19
332,,"Hanayaka Nari, Waga Ichizoku Modern Nostalgie",,Idea Factory,Ichi Column,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 19,25th Mar 19
333,,Haruoto Alice ＊ Gram Snow Drop,,Entergram,NanaWind,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19,23rd Mar 19
334,,Haruoto Alice ＊ Gram Snow Drop,,Entergram,NanaWind,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19,23rd Mar 19
335,,Hatoful Boyfriend,,Devolver Digital,Mediatonic Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 15,07th Aug 18
336,,Hatoful Boyfriend,,Devolver Digital,Mediatonic Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 15,07th Aug 18
337,,Heart of the Woods,,Sekai Project,Studio Elan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,19th Jun 19
338,,Heart of the Woods,,Sekai Project,Studio Elan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19,19th Jun 19
339,,Higurashi no Naku Koro ni Hou,,Entergram,07th Expansion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 19,03rd Feb 19
340,,If My Heart Had Wings -Flight Diary-,,MoeNovel,MoeNovel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19,16th Apr 19
341,,Irony Curtain: From Matryoshka,,Unknown,Artifex Mundi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 18
