


1775,,Disney's DuckTales 2,,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1776,,Disney's Hercules,,Virgin Interactive,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 97,N/A
1777,,Disney's Hercules,,Sony Computer Entertainment,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 10,N/A
1778,,Disney's Hercules,,THQ,Tiertex Design Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 97,N/A
1779,,Disney's Kim Possible: What's the Switch?,,Buena Vista,Artificial Mind and Movement,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 06,N/A
1780,,Disney's Lilo & Stitch,,Sony Computer Entertainment,Blitz Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 02,N/A
1781,,Disney's Mulan,,THQ,Tiertex Design Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 98,N/A
1782,,Disney's Pinocchio,,Black Pearl,NMS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96,N/A
1783,,Disney's Pinocchio,,Disney Interactive Studios,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 96,N/A
1784,,Disney's Pinocchio,,THQ,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1785,,Disney's Pocahontas,,Black Pearl,Tiertex Design Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 96,N/A
1786,,Disney's Pocahontas,,Disney Interactive Studios,Funcom Oslo A/S,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1787,,Disney's TaleSpin,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1788,,Disney's Tarzan,,Unknown,Disney Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1789,,Disney's The Emperor's New Groove,,Sony Computer Entertainment,Argonaut Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 11,N/A
1790,,Disney's The Emperor's New Groove,,Ubisoft,Sandbox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 00,N/A
1791,,Disney's The Jungle Book,,Virgin Interactive,Disney Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1792,,Disney's The Jungle Book,,Virgin Interactive,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94,N/A
1793,,Disney's The Jungle Book,,Virgin Interactive,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1794,,Disney's Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3,,Ubisoft,Phoenix Game Studio / Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 06,N/A
1795,,Disney´s The Jungle Book,,Virgin Interactive,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94,N/A
1796,,Divergent Shift,,Konami,Intrinsic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 10,N/A
1797,,Dodge These Balls,,Microsoft,imagodespira,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 09,N/A
1798,,Don Doko Don,,Taito,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 90,N/A
1799,,Don Doko Don,,Taito,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 90,N/A
1800,,Don Doko Don 2,,Taito,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 92,N/A
1801,,Don't Call Me Skyfish,,Microsoft,Uplion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 11,N/A
1802,,Donald in Maui Mallard,,Sega,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 95,N/A
1803,,Donkey Kong,,Atari,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1804,,Donkey Kong,,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 06,N/A
1805,,Donkey Kong,,Atari,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
1806,,Donkey Kong (FDS),,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 88,N/A
1807,,Donkey Kong 3,,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 08,N/A
1808,,Donkey Kong 3,,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 86,N/A
1809,,Donkey Kong Country,,Nintendo,Rare Ltd.,N/A,8.1,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 07,N/A
1810,,Donkey Kong Country 2: Diddy's Kong Quest,,Nintendo,Rare Ltd.,N/A,8.8,N/A,N/A,N/A,N/A,N/A,N/A,21st May 07,N/A
1811,,Donkey Kong Country 3: Dixie Kong's Double Trouble!,,Nintendo,Rare Ltd.,N/A,8.5,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 07,N/A
1812,,Donkey Kong Jr.,,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 06,N/A
1813,,Donkey Kong Jr. (FDS),,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 88,N/A
1814,,Donkey Kong Junior,,Atari,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
1815,,Doodle Jump,,Unknown,Lima Sky,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,,Doom Troopers,,Playmates,Adrenalin Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95,N/A
1817,,Doom Troopers,,Playmates,Adrenalin Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1818,,Doraemon 2: Nobita to Hikari no Shinden,,Epoch,Epoch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 98,N/A
1819,,Doraemon 3: Nobita to Toki no Hougyoku,,Epoch,Fortyfive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 94,N/A
1820,,Doraemon Minna de Yuubou!,,Epoch,Epoch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 03,N/A
1821,,Doraemon Nobita No Dorabian Night (Card),,Hudson Soft,Now Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 91,N/A
1822,,Doraemon Nobita No Dorabian Night (CD),,Hudson Soft,Now Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 92,N/A
1823,,Doraemon Nobita to 3 Tsu no Seirei Ishi,,Epoch,Epoch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 97,N/A
1824,,DoReMi Fantasy: Milon no DokiDoki Daibouken,,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 96,N/A
1825,,DoReMi Fantasy: Milon's DokiDoki Adventure,,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 08,N/A
1826,,Dr. Franken,,Kemco,"MotiveTime, Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92,N/A
1827,,Dr. Franken II,,Jaleco,"MotiveTime, Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 97,N/A
1828,,Dr. Maybee and the Adventures of Scarygirl,,Unknown,TikGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1829,,Dr. Maybee and the Adventures of Scarygirl,,TikGames,TikGames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 11,N/A
1830,,Dr. Muto,,Midway Games,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 03,N/A
1831,,Dragon Buster,,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 87,N/A
1832,,Dragon Buster,,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 08,N/A
1833,,Dragon Buster (Arcade),,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 09,N/A
1834,,Dragon Egg!,,NCS,Tenky,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 91,N/A
1835,,Dragon Tales: Dragon Adventures,,NewKidCo,Handheld Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 01,N/A
1836,,Dragon's Curse,,Hudson Soft,Hudson Soft,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 07,N/A
1837,,Dragon's Curse,,NEC,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1838,,Dragon's Lair,,Data Age,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 93,N/A
1839,,Dragon's Lair,,Digital Leisure Inc.,Digital Leisure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09,N/A
1840,,Dragon's Lair,,ReadySoft,ReadySoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1841,,Dragon's Lair,,ReadySoft,ReadySoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1842,,Dragon's Lair,,Sony Imagesoft,Imagesoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90,N/A
1843,,Dragon's Lair,,ReadySoft,ReadySoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1844,,Dragon's Lair 3D: Return to the Lair,,Ubisoft,Dragonstone Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 02,N/A
1845,,Dragon's Lair 3D: Return to the Lair,,Unknown,Dragonstone Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1846,,Dragon's Lair II: Time Warp,,Digital Leisure Inc.,Digital Leisure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 11,N/A
1847,,Dragon's Lair II: Time Warp,,Digital Leisure Inc.,Digital Leisure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 10,N/A
1848,,Dragon's Lair: The Legend,,Ubisoft,"MotiveTime, Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1849,,Dragon's Rock,,Unknown,Independent Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1850,,Dragon: The Bruce Lee Story,,Acclaim Entertainment,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1851,,Dragon: The Bruce Lee Story,,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1852,,Dubbers Adventure,,Unknown,Newrosoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1853,,Duke Nukem,,GT Interactive,Torus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 99,N/A
1854,,Duludubi Star,,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1855,,Dust: An Elysian Tail,,Microsoft Game Studios,Humble Hearts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 13,07th Aug 18
1856,,Dust: An Elysian Tail,,Microsoft Game Studios,Humble Hearts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 13,07th Aug 18
1857,,Dust: An Elysian Tail    Read the review,,Microsoft Studios,Humble Hearts,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 12,01st Oct 18
1858,,Dust: An Elysian Tail,,Humble Hearts,Humble Hearts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 14,07th Aug 18
1859,,Dynamite Headdy,,Sega,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 07,N/A
1860,,Dynamite Headdy,,Sega,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1861,,Dynamite Headdy,,Unknown,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1862,,Dynamite Headdy,,Tec Toy,Minato Giken,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1863,,Earthworm Jim,,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 95,N/A
1864,,Earthworm Jim,,Interplay,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 08,N/A
1865,,Earthworm Jim,,Playmates,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1866,,Earthworm Jim,,Tec Toy,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1867,,Earthworm Jim,,Unknown,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1868,,Earthworm Jim,,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 94,N/A
1869,,Earthworm Jim,,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 10,N/A
1870,,Earthworm Jim,,Playmates,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1871,,Earthworm Jim,,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 94,N/A
1872,,Earthworm Jim 1 & 2: The Whole Can 'O Worms,,Playmates,Rainbow Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 96,N/A
1873,,Earthworm Jim 2,,Interplay,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 09,N/A
1874,,Earthworm Jim 2,,Playmates,Screaming Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1875,,Earthworm Jim 2,,Unknown,Screaming Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1876,,Earthworm Jim 2,,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1877,,Earthworm Jim 2,,Interplay,Rainbow Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 96,N/A
1878,,Earthworm Jim 2,,Playmates,Shiny Entertainment,N/A,8.8,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1879,,Earthworm Jim 3D,,Interplay,VIS Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 00,N/A
1880,,Earthworm Jim HD,,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 10,N/A
1881,,Earthworm Jim HD,,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 10,N/A
1882,,Earthworm Jim Special Edition,,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 95,N/A
1883,,Earthworm Jim: Menace 2 the Galaxy,,Crave Entertainment,David A. Palmer Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 99,N/A
1884,,Ed's Farm,,Zoo Digital Publishing,FrontLine Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 07,N/A
1885,,"Ed, Edd n Eddy: The Mis-Edventures",,Midway Games,A2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 05,N/A
1886,,Eek! The Cat,,Ocean,CTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94,N/A
1887,,El Tigre: The Adventures of Manny Rivera,,THQ,Blue Tongue Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 07,N/A
1888,,Elevator Action,,Taito,Micronics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 87,N/A
1889,,Elevator Action,,Taito,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 91,N/A
1890,,Elevator Action,,Atari,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01,N/A
1891,,Elevator Action,,Tommo,Micronics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 07,N/A
1892,,Elevator Action Deluxe,,Square Enix,Square Enix,N/A,4.0,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 11,N/A
1893,,Esper Boukentai,,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Oct 87,N/A
1894,,ESWAT: City Under Siege,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 90,N/A
1895,,ESWAT: City Under Siege,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 10,N/A
1896,,ESWAT: City Under Siege,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 07,N/A
1897,,Eversion,,Zaratustra Productions,Zaratustra Productions,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,07th Jun 10,N/A
1898,,Evil Twin: Cyprien's Chronicles,,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 01,N/A
1899,,Evil Twin: Cyprien's Chronicles,,Unknown,In Utero,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1900,,Evil Twin: Cyprien's Chronicles,,Unknown,In Utero,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1901,,Ex-Mutants,,Sega,Malibu Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1902,,EXELINYA BURST,,Microsoft,DK Alpla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 10,N/A
1903,,Explodemon!,,Unknown,Curve Studios,N/A,5.9,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 11,N/A
1904,,Extreme Ghostbusters,,LSP Games,Magic Pockets,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 01,N/A
1905,,Fallen Frontier,,Unknown,Moonshot Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1906,,Fantasia,,Sega,Infogrames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1907,,Fast Eddie,,20th Century Fox Video Games,Sirius Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
1908,,Fatal Rewind,,Electronic Arts,Raising Hell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1909,,Faussete Amour,,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 93,N/A
1910,,Felix The Cat,,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 93,N/A
1911,,Felix the Cat,,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92,N/A
1912,,Fenix Rage,,Green Lava Studios,Green Lava Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
1913,,Ferias Frustradas de Pica Pau,,Tec Toy,Tec Toy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
1914,,Ferias Frustradas de Pica Pau,,Tec Toy,Tec Toy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1915,,Fire & Ice,,Tec Toy,Tec Toy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1916,,Flashback: The Quest for Identity,,U.S. Gold,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 93,N/A
1917,,Flashback: The Quest for Identity,,SSI,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1918,,Flashback: The Quest for Identity,,U.S. Gold,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94,N/A
1919,,Flashback: The Quest for Identity,,U.S. Gold,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 93,N/A
1920,,Flashback: The Quest for Identity,,U.S. Gold,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 95,N/A
1921,,Flashback: The Quest for Identity,,U.S. Gold,Delphine Software International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1922,,Flicky,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 10,N/A
1923,,Flicky,,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1924,,Flink,,Unknown,Psygnosis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1925,,Flink,,Victory Lap Games,Psygnosis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1926,,Flipper 2,,Unknown,Goodbye Galaxy Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1927,,Flushed Away,,D3 Publisher,Monkey Bar Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 06,N/A
1928,,Flushed Away,,D3 Publisher,Altron,N/A,4.3,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 06,N/A
1929,,Fortress of Fear: Wizards & Warriors X,,Acclaim Entertainment,Rare Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
1930,,Foto Face: The Face Stealer Strikes,,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 09,N/A
1931,,Fox's Peter Pan & the Pirates: The Revenge of Captain Hook,,THQ,Equilibrium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1932,,Freedom Planet,,Galaxy Trail,Galaxy Trail,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 14,11th Aug 18
1933,,Freekscape: Escape from Hell,,Creat Studio,Kidguru Studios,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 10,N/A
1934,,Frequency,,Microsoft,Ianthraxx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 09,N/A
1935,,Freqµency,,Microsoft,Ianthraxx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 09,N/A
1936,,Fret Nice,,Tecmo,Pieces Interactive,N/A,5.3,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10,N/A
1937,,Fret Nice,,Tecmo,Pieces Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 10,N/A
1938,,Frog Feast,,Chaos89,RasterSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06,N/A
1939,,Frogger Beyond,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 03,N/A
1940,,Frogger Beyond,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 03,N/A
1941,,Frogger's Adventures: The Rescue,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 03,N/A
1942,,Funk of Titans,,A Crowd of Monsters,Atooi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 15,N/A
1943,,Funky Lab Rat,,Unknown,Hydravision Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 10,N/A
1944,,Furry Legends,,Gamelion Studios,Gamelion Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Oct 11,N/A
1945,,Furry Legends,,Gamelion Studios,Gamelion Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 10,N/A
1946,,Furry Legends: Beginnings,,Unknown,Gamelion Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1947,,Fushigi no Yume no Alice,,FACE,Sankindo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 90,N/A
1948,,G.I. Joe: A Real American Hero,,Taxan,KID Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
1949,,G.I. Joe: The Atlantis Factor,,Capcom,KID Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 92,N/A
1950,,Galahad,,Electronic Arts,Traveller's Tales,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1951,,Gamocracy One: Legend of Robot,,Unknown,The Bearded Ladies Consulting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 11,N/A
1952,,Ganbare Goemon 2,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 89,N/A
1953,,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 08,N/A
1954,,Ganbare Goemon 3: Shishijyuurokubei no Karakuri Manji Katame,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 09,N/A
1955,,Ganbare Goemon! Karakuri Douchuu,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 07,N/A
1956,,Ganbare Goemon: Hoshizorashi Dynamites Arawaru!!,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
1957,,Ganbare Goemon: Sarawareta Ebisumaru!,,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 91,N/A
1958,,GANBARE NATSUKI SAN,,Microsoft,DK Alpla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 09,N/A
